avg_monthly_balance,total_deposits,total_withdrawals,overdraft_frequency,salary_deposits,gold_assets,property_value,vehicle_ownership,fixed_deposits,guarantor_exists,utility_bill_consistency,upi_transaction_count,wallet_transactions,gst_filing_status,age,employment_type,location,loan_approved,rental_agreement,has_children,education_fees_paid,transaction_type,deposit_to_fixed_ratio
186615,71618,103812,3,1,3935,6071285,0,237835,0,69,432,261,2,49,1,0,0,1,1,78474,1,0.3011234632267613
186309,198060,288285,1,1,4149,729882,1,140690,1,77,712,107,1,28,0,2,0,1,1,219376,1,1.4077659551783697
144890,166897,350453,4,1,3316,5532222,0,20733,1,73,269,57,0,38,0,2,1,0,0,0,1,8.049435709462719
106936,316448,101240,4,1,1337,5105483,0,74608,0,93,923,290,1,31,0,2,1,0,0,0,0,4.24141859561179
26408,462145,373421,1,1,193,5063189,1,431776,1,71,584,340,1,59,0,1,0,1,0,0,0,1.0703326022460669
116366,160273,161763,2,1,3397,5617075,0,462339,0,57,154,177,0,56,0,2,1,0,0,0,1,0.34665614050266036
78945,10911,189391,1,1,863,4413774,1,62591,0,80,56,325,2,39,0,1,1,1,0,0,1,0.1743194018404908
125284,333783,320782,1,1,307,4514230,1,57042,1,97,925,484,1,29,1,1,1,0,1,45477,0,5.85142787020318
190729,227415,85661,0,1,3160,3577818,0,380017,1,85,444,263,1,24,1,2,1,0,0,0,0,0.5984321795283382
67365,255725,176786,4,1,48,9134491,1,352527,0,86,166,174,0,39,1,2,0,0,0,0,0,0.7254033722144057
10198,361680,311999,1,0,3059,3257801,1,223242,1,53,708,209,2,33,0,2,0,0,0,0,0,1.620117988022021
20976,257408,334225,0,0,2955,4172238,1,123718,0,57,13,14,0,22,1,2,0,0,0,0,1,2.0805858437265092
136186,201877,492906,3,0,679,2910219,1,422737,0,59,748,358,0,57,0,2,1,0,1,414669,1,0.47754637624249535
152153,451434,499206,4,1,29,9438381,1,154651,1,71,508,350,0,52,1,0,0,0,0,0,1,2.9190311150195276
69336,61128,402915,2,1,882,9187343,1,390542,1,65,692,299,0,43,0,2,1,0,1,290892,1,0.1565205367910832
123723,319462,106562,3,1,1402,6830793,0,329496,1,93,637,422,1,58,1,2,0,0,0,0,0,0.9695444875067147
37528,468196,329904,4,1,2706,3328702,1,93483,0,77,750,55,0,25,0,2,1,0,1,88900,0,5.008300885713063
117101,410245,385766,4,0,445,8412199,1,139062,0,94,29,344,0,59,0,1,1,0,0,0,0,2.9500657975162334
186737,75268,459162,1,1,2690,176965,1,479909,0,54,758,370,0,36,2,0,0,0,0,0,1,0.15683774040966014
177301,253384,355223,3,0,4285,7414992,1,436797,0,96,699,103,2,63,0,0,0,0,1,308081,1,0.5800942312006923
136090,37435,155400,3,0,2103,7433006,1,277803,1,94,230,401,0,49,0,1,0,0,1,398486,1,0.13475327929043499
16010,310619,180531,4,1,3333,3308406,0,467418,1,78,410,281,1,29,2,0,0,0,1,173333,0,0.66454080814002
53882,187419,478662,4,0,4923,4564649,0,328432,0,86,869,68,0,54,0,1,1,1,0,0,1,0.5706460678433654
44060,398656,217977,2,1,1211,3764040,1,406526,1,95,554,262,0,23,0,2,1,1,1,58049,0,0.9806384323796451
41172,206889,102311,1,0,4357,4655470,1,57187,0,67,283,268,0,32,0,2,1,1,0,0,0,3.617699517381269
67289,323003,306905,0,1,4816,4690850,1,436972,0,94,394,415,1,23,2,0,1,0,1,40625,0,0.7391829701148583
186307,110333,317346,1,1,2119,8418593,1,39769,0,75,804,294,0,22,0,1,0,0,0,0,1,2.774277093286397
21287,180842,29756,0,0,3271,5280180,1,42050,1,65,618,424,2,31,1,2,0,1,0,0,0,4.30053982069392
20732,253588,35164,4,1,483,697128,1,405155,0,92,450,56,2,48,0,2,0,0,1,258221,0,0.625902121651907
80320,78183,181437,1,1,2760,8623992,0,369101,0,98,137,46,2,24,0,0,1,1,0,0,1,0.21181949704959604
183792,206228,288689,1,0,1426,1096079,1,60773,1,55,743,319,2,59,1,0,1,0,0,0,1,3.3933590022048903
39130,129026,466996,0,1,1432,6325808,1,11602,1,66,133,75,0,24,0,2,1,0,1,245799,1,11.120055158148755
72038,26336,459495,0,1,110,8772530,1,314342,1,70,431,416,2,41,0,2,1,1,0,0,1,0.08378109262811642
170762,164439,197394,2,1,4506,3802086,0,55559,0,54,702,39,0,24,1,2,1,1,0,0,1,2.9596652267818575
121242,309268,200746,3,1,687,9489918,1,345972,0,94,958,463,1,35,1,0,0,0,0,0,0,0.8939079061082801
134656,481103,209462,0,1,1992,2356710,1,474674,0,91,759,300,1,64,0,1,0,0,0,0,0,1.013541897087481
145448,247741,297688,1,0,3618,7528177,1,248017,1,96,205,409,2,55,0,0,0,1,0,0,1,0.9988831455781435
23298,55141,226878,0,1,2073,7541212,0,302095,0,82,44,325,0,53,0,1,0,0,1,425678,1,0.18252807054711084
137853,232847,258716,0,0,3063,5134951,0,208196,0,57,185,452,2,33,1,2,1,0,1,12630,1,1.1183974793104607
5378,45984,363781,1,1,2768,3796856,0,28956,1,85,811,433,0,21,0,2,0,1,0,0,1,1.5880098076458196
154072,137370,251768,4,0,3318,343220,0,16406,0,68,83,365,0,30,0,2,1,0,1,369868,1,8.372645821905284
133651,271546,50986,1,1,1097,6379930,1,303219,1,62,545,185,1,57,0,2,0,0,0,0,0,0.8955411912142999
61043,128658,270989,4,1,3775,5713022,0,322566,0,99,293,196,2,61,1,2,0,1,1,54143,1,0.3988566716372103
179385,11360,414322,0,0,4719,23814,1,451323,0,80,419,144,0,51,2,0,1,0,1,352419,1,0.025170387570791715
163451,12449,14391,1,1,2899,7844625,1,418468,0,55,119,353,0,22,0,0,1,0,0,0,1,0.029748918079953352
66089,210725,359088,3,0,1945,965785,0,282542,1,93,623,312,0,47,1,2,1,0,1,29310,1,0.7458156811529573
144106,434880,18799,0,1,4260,2089195,1,146105,1,78,490,134,0,31,1,1,1,1,1,200792,0,2.9764691388444007
142802,471608,153447,0,1,4873,4023896,0,64368,1,81,867,206,2,61,1,0,1,1,1,266615,0,7.326632385154345
157694,34400,258624,0,1,1132,1909584,0,146600,1,57,638,356,0,51,2,1,1,1,1,466639,1,0.23465051398012293
139280,176962,157148,4,1,974,5693108,1,388916,1,64,79,367,1,56,0,0,1,1,0,0,0,0.45501225197150036
162366,266690,265541,0,1,2641,6175956,1,290574,0,57,60,44,2,27,1,1,1,0,1,98907,0,0.9178009119848576
7348,171787,30277,4,0,2989,1578402,0,403377,1,70,984,9,1,31,0,2,1,0,0,0,0,0.4258710192424971
64046,84612,322081,2,1,259,7274283,1,286324,0,70,575,366,0,58,0,2,0,1,0,0,1,0.29551034663406966
186577,129826,68633,3,1,1771,1889349,0,345834,1,51,277,298,0,57,0,2,0,0,0,0,0,0.37539867277748057
31338,306656,451989,2,1,1415,2015868,0,219284,1,69,520,316,2,34,0,2,1,0,1,41591,1,1.3984358255238616
19724,34949,402527,1,1,3698,4300749,1,50656,1,89,373,392,2,48,0,2,0,0,1,154110,1,0.689914523165604
111293,424181,449369,0,0,1386,3766784,1,257483,0,97,747,216,1,39,0,0,1,0,0,0,1,1.647407217535847
177786,209595,173931,4,1,2491,4577880,1,424728,1,83,473,6,0,56,1,0,0,0,0,0,0,0.4934793715522133
44058,324746,245056,1,1,1078,5672736,1,451767,1,92,271,237,0,53,0,2,0,0,0,0,0,0.7188335605886207
139579,297366,230275,3,1,2916,1297176,1,435013,0,73,963,27,2,47,1,1,1,1,1,486672,0,0.6835779997885125
133400,36020,376728,4,1,1556,9422082,1,138300,0,51,954,89,0,40,1,2,1,0,0,0,1,0.260446417596402
116342,399654,450605,3,0,2427,3348337,0,332463,0,86,306,183,2,50,0,1,0,0,1,305666,1,1.2020970691563597
138461,62819,223809,1,1,4247,5913881,1,326404,0,73,862,459,2,40,1,2,1,0,0,0,1,0.19245722338812213
15926,392366,301090,3,1,704,4186197,1,64586,1,77,356,399,0,38,1,1,0,0,0,0,0,6.074999612925201
155742,349115,297861,2,1,3307,5738217,1,280565,0,63,961,264,1,51,2,1,0,1,1,272970,0,1.244323973681772
162909,317493,69717,3,1,4555,9990095,1,42713,1,56,2,223,0,44,1,1,1,1,1,150440,0,7.432996207332491
167026,37300,52031,3,0,3013,5020514,1,100308,1,56,295,149,0,35,0,2,1,1,1,70616,1,0.37185098047034665
196292,391536,192973,3,1,2771,9165080,1,403550,0,58,133,13,1,58,1,2,1,0,1,33602,0,0.9702268114810767
81631,116313,276392,3,1,1280,4425175,1,425904,0,78,147,284,1,30,0,2,1,0,1,105625,1,0.27309611298294223
62128,436379,332081,1,1,200,5134356,1,338682,1,98,654,388,1,22,0,0,1,0,1,144282,0,1.2884585290670036
17086,138697,361304,1,1,1256,2045419,1,64328,0,50,626,454,0,60,2,2,1,0,1,213545,1,2.1560571437454334
160449,209404,212690,4,1,1588,7458197,1,338814,1,96,886,217,0,59,1,2,0,0,0,0,1,0.618048197393858
23260,356760,138441,1,1,2058,8841774,0,183632,1,73,609,242,0,26,0,0,1,0,1,478378,0,1.9427880609694337
137470,211389,41868,3,1,214,5165040,0,185105,1,78,498,438,1,39,0,2,1,0,1,375476,0,1.141988914459823
157198,227413,299951,2,1,4030,4882665,1,458703,0,90,393,75,0,59,1,1,0,0,0,0,1,0.49577287313823293
140216,161627,101096,1,1,3127,8084734,1,144878,0,72,352,464,1,46,0,2,0,0,1,489498,0,1.1155999144113364
27351,347731,230200,2,1,2301,5218331,0,487285,1,56,113,31,0,35,0,2,0,1,1,478269,0,0.713607614419458
31477,427433,156619,1,0,2939,4040668,0,7076,0,65,282,105,0,54,1,2,1,1,0,0,0,60.39748480994772
168108,446180,213637,0,1,3900,8665731,0,172732,0,81,886,228,2,26,1,0,1,0,0,0,0,2.5830617195324574
164684,118183,87831,2,1,1980,5681048,0,336534,1,77,845,490,1,59,1,1,0,1,1,135906,0,0.3511759549526795
60380,477094,489288,4,1,3514,9318628,0,120051,0,77,192,197,2,24,0,1,1,0,1,26567,1,3.974061240129277
197340,394647,301462,4,0,2882,6893943,0,309448,1,70,395,442,1,27,0,0,0,1,1,260408,0,1.2753216200407822
43634,59119,16340,3,1,1148,4661385,0,378485,0,94,217,275,2,21,2,0,0,1,0,0,0,0.15619864407137912
99722,235876,218214,1,1,1150,290962,0,465646,1,78,300,174,0,47,1,2,1,1,1,113336,0,0.5065553949665734
107636,416454,116442,2,1,1475,7225110,1,80964,1,59,975,92,0,45,0,1,1,1,1,36032,0,5.1436299635645035
85116,380889,317036,1,0,3499,1921488,0,142315,0,98,869,170,2,51,0,2,0,0,0,0,0,2.6763610556789117
43244,363398,403543,4,0,2942,8525501,1,361131,0,58,57,96,1,22,0,2,0,0,0,0,1,1.0062747139550081
132706,128408,341387,1,0,2256,8082576,1,373255,1,50,463,88,2,23,1,1,1,1,1,436712,1,0.3440212615470347
24438,173059,346318,3,1,24,7978672,1,299767,1,65,263,417,1,27,1,2,1,0,0,0,1,0.5773097862346882
130576,211782,96976,2,1,4754,9782904,1,44245,1,85,917,76,1,57,0,0,1,1,0,0,0,4.78646657324956
120722,346455,198904,0,1,4058,3796566,0,66413,0,75,580,132,0,63,2,2,0,0,0,0,0,5.216595898455145
153309,66776,201580,2,1,492,2480269,1,195225,1,80,319,3,2,52,0,2,0,0,1,119140,1,0.34204460471453596
186546,24882,190523,2,1,4808,6220918,1,420080,0,95,857,24,2,52,0,2,1,1,0,0,1,0.05923143393774058
23426,170664,91204,0,1,982,5275062,0,290612,0,67,92,412,2,28,1,1,0,1,1,178960,0,0.5872552156992289
149304,426517,263864,1,1,719,6905373,1,467097,0,87,263,188,0,53,1,1,1,0,0,0,0,0.9131210152901532
195117,459254,339676,3,1,2485,828360,0,69825,1,64,669,231,0,32,1,2,0,0,0,0,0,6.577120270386389
39303,227735,119354,4,1,2811,6873411,0,473267,0,97,737,235,0,58,0,1,1,0,1,454500,0,0.48119670038963125
167962,181549,314690,4,1,975,870036,1,49195,1,64,961,364,1,21,0,1,1,1,0,0,1,3.690320351248069
92763,187103,183491,4,1,3204,230493,1,435721,0,87,744,242,2,49,0,1,0,1,0,0,0,0.429409118658227
162113,458408,406513,2,0,1328,5595694,1,161102,1,54,965,416,1,28,0,1,0,1,1,154980,0,2.8454342873813645
34229,112478,160823,3,1,2717,8907340,0,298565,1,56,690,498,0,54,1,0,0,0,0,0,1,0.3767274237522022
54081,115457,50599,0,1,4616,962616,1,180438,1,79,262,198,1,63,1,1,1,0,1,466968,0,0.6398672127422563
80256,153709,197552,0,1,1064,7488398,0,119788,1,76,454,445,1,33,0,1,1,1,0,0,1,1.283164564358998
78098,226767,72588,2,1,4647,7074837,1,3744,0,92,632,406,2,40,0,0,0,1,1,20316,0,60.551935914552736
189759,316462,310730,3,1,4239,2869795,1,145893,0,95,472,71,1,51,0,1,0,0,0,0,0,2.1691227877774275
177481,437276,362762,0,1,619,2735774,0,163891,1,72,65,180,1,28,2,2,1,0,1,372260,0,2.668074097576453
61501,420245,44390,2,0,3250,2546629,0,94204,0,94,19,402,0,26,1,1,1,1,1,144747,0,4.460962793906905
156957,123083,250832,4,1,4827,3934267,0,480983,1,87,125,230,0,21,1,1,0,0,1,495333,1,0.2558983251002112
158949,95163,217499,4,1,1476,8634107,0,322224,1,50,617,18,2,59,0,1,0,0,0,0,1,0.2953309023198076
123686,370684,288809,2,1,2002,2133172,1,18601,0,85,645,111,2,54,0,2,0,0,1,475749,0,19.92710461240727
37995,482755,268447,3,1,983,1136150,1,249413,1,50,252,268,0,62,1,0,0,1,1,224494,0,1.9355569454802055
186959,292303,396549,0,1,1766,2554359,1,138661,0,58,504,418,1,58,1,1,1,1,1,98873,1,2.1080252700812045
93372,168078,462458,3,1,4905,8176868,1,158354,0,67,454,414,0,59,0,1,0,1,1,355506,1,1.0614000189447759
57870,468378,224988,4,1,4761,9930301,0,204057,0,97,475,452,0,38,0,1,0,0,0,0,0,2.295317997824148
44970,97696,279759,3,1,1872,2260352,0,150912,0,53,533,9,0,34,1,2,1,0,1,367602,1,0.64736636340143
166214,187571,397711,2,1,4407,5072768,1,99802,0,88,244,211,1,56,0,1,0,0,1,469602,1,1.8794124425117482
190720,107517,400153,0,1,4799,9983111,1,102390,0,70,534,50,0,41,0,1,1,0,1,467349,1,1.050062993817816
60784,40863,80906,3,1,2422,7732744,0,91939,1,52,399,484,0,21,2,1,0,0,1,68082,1,0.44445290406787036
167809,322517,369099,0,0,601,2269086,0,41863,0,73,228,439,2,48,1,1,0,0,1,400600,1,7.7039222243455
109384,248198,380556,4,1,1185,6430506,0,353819,1,90,925,170,0,49,0,1,0,0,1,104011,1,0.7014809790288847
25048,85004,194787,3,1,4884,7671275,1,79740,1,82,976,446,1,51,0,0,0,0,0,0,1,1.066001178816418
178383,29813,348178,2,1,1779,3518364,0,191834,0,67,90,104,0,49,0,1,0,0,0,0,1,0.15540959678890715
9574,443144,107047,4,1,3742,4674866,0,336141,1,74,718,389,1,61,1,1,0,1,0,0,0,1.3183238036306084
166184,79044,292111,2,1,4492,8437344,1,194047,0,96,826,306,1,26,0,2,0,0,0,0,1,0.4073425131926121
136929,369175,434008,3,0,4276,8343094,0,387101,0,90,881,214,0,23,1,1,0,0,0,0,1,0.9536892085290182
10813,361725,145960,3,1,1697,4034067,1,230811,0,79,721,341,2,40,1,2,0,0,0,0,0,1.5671845484636848
30898,32792,457125,4,1,1166,9415315,0,355447,0,78,116,429,1,28,0,2,0,0,1,330301,1,0.09225540726069636
61042,63062,483783,4,0,2011,4932730,1,150558,1,93,941,329,2,30,0,1,0,0,0,0,1,0.4188524100186638
145332,253210,431652,3,1,4290,4029710,1,136384,1,79,660,118,0,31,0,1,1,1,0,0,1,1.856582468746563
160519,486770,400432,2,0,3630,7643153,1,115625,1,89,130,62,1,23,1,1,1,0,1,146393,0,4.209866293048276
180224,324337,384494,4,0,987,3686837,0,298749,1,77,604,93,0,39,2,2,0,1,1,101358,1,1.0856468619246862
51381,349026,349413,0,1,1034,8939369,0,288778,0,91,330,103,1,55,0,2,0,0,1,488083,1,1.2086266660664384
116365,326642,481712,4,1,1745,8293459,0,316161,0,66,770,282,0,55,1,2,1,0,0,0,1,1.0331475635908174
196302,384286,476909,1,1,4430,6722302,1,434871,0,85,894,65,0,43,0,2,0,1,1,68960,1,0.8836761161905112
162891,445430,327872,0,1,1458,5737000,1,237917,0,53,146,0,0,45,2,2,0,0,0,0,0,1.8721996654309467
79845,448947,74463,4,1,1833,4848445,1,120398,1,76,269,45,0,39,1,2,0,1,1,282083,0,3.7288266513841477
67854,24569,193571,3,1,4230,8630757,1,201389,0,87,640,229,0,62,0,2,1,0,0,0,1,0.12199712001588957
172384,348501,402983,3,1,530,5644789,1,151960,0,60,89,191,0,30,0,0,0,0,1,167297,1,2.293358164265831
175877,201818,414491,2,1,1342,8189588,1,288382,0,58,158,52,0,37,2,2,0,1,1,197251,1,0.6998262726998471
103242,247163,138156,1,1,2704,8645004,1,358808,0,60,892,141,0,64,1,1,0,1,0,0,0,0.6888428105203604
179474,33006,49881,0,1,4929,1736593,0,41749,0,74,780,416,1,54,1,2,1,1,0,0,1,0.790562874251497
20253,176006,326553,3,1,2307,4925876,1,8005,0,68,618,416,1,50,1,1,1,0,1,405463,1,21.984261803647264
193279,104445,178141,1,1,2911,2220633,1,202208,0,62,103,361,1,47,2,2,0,0,1,148974,1,0.5165200362001692
149376,147431,227722,2,1,3206,6011797,1,165886,0,87,310,29,1,34,1,2,1,0,1,359784,1,0.8887435422908365
120726,414381,231303,2,1,4516,6845113,1,380369,1,90,690,443,0,27,1,1,0,1,0,0,0,1.089415569051187
169734,65424,18087,4,1,2623,2228918,0,323979,0,98,728,447,2,40,1,0,0,0,1,257177,0,0.20193839125871968
177039,458940,214963,0,1,2273,5073611,1,393551,1,64,527,82,0,22,0,0,1,0,1,325043,0,1.166148310769606
190680,257576,317814,4,1,3666,5591180,0,53408,1,62,321,444,0,32,0,2,1,0,1,226347,1,4.8227077833323975
38622,498412,474154,3,1,1828,3467964,1,415458,1,79,479,319,0,52,0,2,0,0,0,0,0,1.1996659116784087
178294,149595,117879,4,0,4644,8364086,0,459034,1,81,875,241,1,33,0,2,1,0,0,0,0,0.32589018266580977
170450,316019,351163,4,0,1038,8407467,1,249261,1,96,339,443,1,55,1,2,1,0,1,48962,1,1.2678186005087018
66983,471527,406723,2,0,1193,1296972,1,143484,0,64,350,132,1,22,1,2,0,1,1,65430,0,3.286245949053908
56769,90709,246200,3,1,1341,1583437,0,334198,1,87,791,348,0,26,2,2,0,1,1,384703,1,0.2714221167627671
42086,246855,334405,0,0,1079,7894191,1,291961,1,79,528,225,0,32,0,1,0,1,1,478536,1,0.8455038669415883
27908,456384,292676,3,0,4047,5507585,0,207110,0,76,455,457,2,40,2,1,1,0,1,275963,0,2.2035719976244623
59671,447125,66414,2,1,3099,7133870,0,245219,1,97,640,429,1,40,0,2,0,1,1,120713,0,1.8233626947231059
53118,74827,178699,3,1,1309,9423871,0,413440,0,80,981,180,0,52,2,1,0,0,1,74338,1,0.18098592060293972
183987,203350,416205,0,1,99,2754196,1,288657,1,61,423,149,2,59,0,2,0,1,1,463329,1,0.7044668777584546
73519,192124,67358,4,1,4720,3547971,1,292424,0,96,241,197,2,51,0,2,0,1,1,234534,0,0.6570026502522014
197632,415932,199288,1,1,4469,3843318,0,22572,0,97,938,60,2,34,0,1,0,0,0,0,0,18.426084259956585
65576,67976,495009,4,1,3218,2878894,0,390136,0,56,547,333,2,35,0,0,1,0,0,0,1,0.17423622983721104
132859,73889,161760,2,1,4794,3631126,1,10135,0,69,815,41,0,23,1,2,0,0,1,383189,1,7.289759273875296
29307,197657,480285,4,1,4354,77165,1,25774,0,61,328,494,1,37,0,2,1,1,0,0,1,7.668554801163919
105842,91830,105983,2,1,1272,9934059,0,214541,0,81,529,372,2,28,0,2,0,1,0,0,1,0.42802807841821183
80519,233260,477834,3,1,2755,1960709,1,482805,0,69,914,439,0,48,1,0,1,0,0,0,1,0.4831340124190669
51508,383008,294623,1,1,10,6779583,1,450375,0,67,978,479,2,35,0,0,0,1,1,249578,0,0.8504183171394568
43365,384430,384494,1,0,2180,3285848,0,384610,0,52,328,229,1,50,0,1,0,0,0,0,1,0.9995293946350988
156351,246144,153657,1,0,1645,5843815,1,402159,0,52,874,65,2,44,0,2,0,0,1,392816,0,0.6120549035209867
51058,316036,216355,4,1,3639,2654090,0,249525,0,57,163,395,0,25,0,2,0,0,1,136800,0,1.266545370021561
85190,309401,301697,0,0,281,3834210,1,6467,1,56,63,311,1,27,1,1,1,1,1,184621,0,47.8356524427953
166342,262734,164317,1,0,3347,773552,0,56971,1,76,934,62,1,46,0,1,1,0,1,402926,0,4.611633785017202
184254,494285,106493,3,0,1351,2534391,1,229111,0,77,968,356,2,56,0,2,1,0,0,0,0,2.157394636684242
51998,254454,198571,2,0,4296,8401741,0,296764,1,89,479,448,0,45,1,2,0,1,0,0,0,0.8574259093895844
163251,323718,260406,2,1,4742,4194508,0,357069,0,99,238,19,0,28,1,0,0,0,0,0,0,0.9065953454504719
59178,19355,161983,2,1,4853,789826,1,208964,1,57,207,487,0,42,2,0,1,0,0,0,1,0.09262316655899314
78502,487571,300662,1,1,940,8338981,1,236741,0,73,117,223,0,52,0,2,1,1,1,248031,0,2.0595035946304416
172199,442822,243427,3,1,2534,1002488,0,421458,0,81,244,300,2,34,0,2,1,1,1,153775,0,1.050688204546587
147647,180747,82281,1,1,947,3318718,1,422726,0,94,195,182,2,32,0,2,0,1,1,132099,0,0.4275738242411769
186071,274248,206611,4,1,706,4938548,1,246600,0,96,803,450,0,26,1,2,0,0,1,135912,0,1.1121122785390165
130238,348636,115616,4,1,4734,7943614,0,289512,1,95,371,52,1,57,2,0,0,0,1,421211,0,1.2042153547509094
144922,67930,22498,4,1,885,2758055,1,363455,1,74,74,14,1,59,0,1,1,0,0,0,0,0.1869002025004402
133343,141240,189011,0,1,585,9113280,0,353517,0,95,724,287,2,49,0,1,0,0,1,202813,1,0.39952703964154584
99095,208565,171214,2,1,1082,7572105,1,383980,0,99,704,325,1,33,0,2,1,0,0,0,0,0.5431648961797589
28289,345630,70856,4,0,1863,989547,0,468897,1,56,170,274,1,35,1,0,1,0,1,156257,0,0.7371112694018742
45000,385821,348272,3,1,2892,4104096,1,276183,0,75,426,257,1,56,0,2,1,0,0,0,0,1.3969708600063726
178309,152486,463280,3,0,820,8216700,1,318926,1,57,52,372,2,26,1,0,0,1,0,0,1,0.47812195267255514
109498,482151,355333,4,0,3294,5909912,1,301788,0,60,973,203,0,43,1,1,0,0,1,150672,0,1.59764272388987
176733,298289,425809,2,1,4094,1521903,0,102147,1,72,391,256,1,50,0,1,1,1,1,107387,1,2.9201648588322824
30121,301325,126016,1,0,1797,2284393,0,127826,0,87,297,242,0,37,1,1,0,0,0,0,0,2.3572875840002503
155439,472971,446939,2,1,733,788481,0,203121,1,52,366,329,0,55,0,1,1,0,1,271654,0,2.3285070056419297
52658,148688,48344,3,1,1815,5507925,1,340100,1,93,67,394,2,59,2,2,1,0,0,0,0,0.43718777657225355
95884,167811,380331,1,1,4912,8999617,0,12307,1,53,424,191,1,54,0,0,0,0,0,0,1,13.634302892427689
31223,34278,76095,2,1,2114,385355,0,280239,1,83,319,305,0,64,0,1,0,1,1,273973,1,0.12231658578361404
130911,210700,398214,4,0,4102,8113308,0,110312,1,94,749,371,2,21,2,0,0,0,0,0,1,1.9100196712989403
157214,488028,226266,1,1,2425,5899053,0,82317,1,77,639,132,1,45,0,1,1,0,1,238751,0,5.928569693141233
148473,360075,281127,3,0,4713,9084830,1,169601,0,58,985,314,2,64,0,2,0,0,1,79723,0,2.1230586903456325
102112,198155,326436,3,1,4704,1200488,1,98654,1,75,329,75,2,54,0,2,0,1,0,0,1,2.008565201966449
101198,79837,490701,0,1,1155,3254449,1,382254,1,85,529,95,1,62,0,2,0,1,0,0,1,0.20885796130855058
125130,50303,357432,1,0,4962,6699216,0,330719,1,84,937,420,1,28,1,2,1,1,0,0,1,0.1521014755684567
166745,127771,371884,4,1,3199,7463663,0,182050,0,87,927,291,0,38,0,1,0,1,0,0,1,0.7018417915858743
117840,44859,220058,1,0,3783,1866709,0,256510,0,89,115,294,2,63,0,1,0,0,0,0,1,0.17488138910222173
110001,244294,318578,3,0,347,1821242,1,220222,0,71,286,178,1,45,0,0,0,1,0,0,1,1.109302843027295
65298,186403,440144,1,0,411,9205947,1,104975,0,75,340,130,1,30,0,1,0,0,1,364547,1,1.7756725346745923
34917,374883,45685,2,1,1320,3775894,0,275164,0,57,938,162,0,58,1,1,0,0,1,90958,0,1.3623934730071048
28408,129718,284997,1,1,4081,9952676,1,185922,0,75,991,383,1,25,0,0,0,0,1,401566,1,0.6976974338839197
102181,362283,45083,2,0,3663,1899587,0,349743,0,65,937,464,0,58,0,2,1,0,0,0,0,1.0358519374170823
194432,421196,193849,2,0,2526,8657898,1,106246,0,94,653,52,2,38,0,2,1,0,0,0,0,3.9643095805058026
83788,360149,36423,4,1,3855,3523110,1,292882,1,88,153,433,0,63,0,2,1,0,1,132883,0,1.2296685024395406
126678,464923,262720,1,1,3892,4396661,0,270808,0,90,269,308,0,50,0,2,0,0,0,0,0,1.7167930164802498
74808,463146,12333,1,1,689,4222046,0,276684,0,80,782,81,0,52,2,1,0,0,1,229648,0,1.6739107649493106
55229,293533,237169,3,1,2361,5703962,1,322354,0,54,513,8,2,44,0,1,1,0,1,285525,0,0.9105892571854012
173120,396466,178443,1,1,2843,5384683,1,371273,0,67,879,258,2,59,0,1,0,0,1,241364,0,1.0678528526102016
137777,438603,245905,4,1,3329,1096046,1,285997,0,51,836,53,0,49,1,0,1,1,1,374272,0,1.5335876474660661
52007,319506,448698,4,1,2476,9088006,0,179653,1,80,101,468,1,42,0,1,1,0,0,0,1,1.7784519131218899
107252,481600,49525,0,0,1390,9706366,0,101619,0,64,86,378,0,31,0,1,1,0,0,0,0,4.739224562094076
125505,356825,400427,4,1,3840,9844802,0,280300,1,67,576,122,0,22,1,2,1,0,0,0,1,1.2730065179931573
70685,488993,174142,3,1,236,834529,1,8596,1,92,565,440,1,41,2,2,0,0,1,392631,0,56.87949284634175
87656,313923,466682,2,1,4479,1427257,1,173316,1,54,966,262,1,60,0,0,0,0,0,0,1,1.8112649076547598
44488,109458,139600,3,1,3494,9725074,1,222972,1,79,355,138,0,31,0,1,0,1,1,130799,1,0.49090248595121383
34600,312818,16219,1,1,254,8881271,1,106337,0,74,121,54,0,21,2,2,0,1,0,0,0,2.941732964697474
25254,128982,252792,0,1,4367,8358384,1,164032,0,72,673,490,2,57,2,1,0,1,0,0,1,0.7863173873549835
27154,65919,57702,4,0,3051,9603491,1,297225,1,80,272,230,2,23,1,2,1,0,1,156106,0,0.22178073250657748
10871,114102,157770,2,1,4373,6734367,1,245609,0,52,618,269,0,40,1,1,0,0,1,273502,1,0.46456577500916085
137291,64282,345295,0,1,2303,8859029,1,150148,0,92,595,85,1,25,0,0,1,0,1,121670,1,0.4281213994099195
34851,374137,381452,4,1,86,2073394,1,219326,0,98,242,71,2,49,0,1,1,0,0,0,1,1.705841050121508
47233,431405,133677,0,1,3515,3653861,1,464581,0,73,706,154,0,55,1,0,1,0,1,485198,0,0.9285874183674787
